URL,StatusCode
http://cinema.usc.edu/images/news/0C84D600_A617_D965_5F0DA743C0F2E4DA.jpg,200
http://cinema.usc.edu/images/news/753CD3E1_CD20_F9A6_24C1E542A608B197.jpg,200
http://cinema.usc.edu/images/news/A6A51057_B3B9_4B53_90C9F75FCEAC6056.jpg,200
http://cinema.usc.edu/news/article.cfm?id=13170,200
http://cinema.usc.edu/news/article.cfm?id=14260,200
http://cinema.usc.edu/news/article.cfm?id=14264,200
http://cinema.usc.edu/images/news/9EE4F7B1_A8C9_FB40_A7B3A780155511C7.jpg,200
http://cinema.usc.edu/news/article.cfm?id=14026,200
http://cinema.usc.edu/news/article.cfm?id=14029,200
http://cinema.usc.edu/images/news/C4E4B0F4_F458_208D_B389BFE80D007B68.jpg,200
http://cinema.usc.edu/images/news/274FB904_A197_EC06_9444EF660BB49D85.jpg,200
http://cinema.usc.edu/images/news/23962C22_B4B6_752C_296FFA87852EA278.jpg,200
http://cinema.usc.edu/images/news/761F10E2_E78C_8000_B7CCEE5E61EFE75E.jpg,200
http://cinema.usc.edu/images/news/098DF175_BA6C_FB52_01E692C35B2CF552.jpg,200
http://cinema.usc.edu/news/article.cfm?id=12912,200
http://cinema.usc.edu/news/article.cfm?id=14090,200
http://cinema.usc.edu/images/news/F812DBB2_C022_BC77_E158255155CF9E0C.jpg,200
http://cinema.usc.edu/admissions/studentstories/view.cfm?id=14318,200
http://cinema.usc.edu/interactive/faculty.cfm,200
http://cinema.usc.edu/faculty/index.cfm,200
http://cinema.usc.edu/directories/index.cfm,200
http://cinema.usc.edu/userfiles/D5012C7CAD86DD134D88E39E61B4ECA5A65FC1D7images/weiner1.jpg,200
http://cinema.usc.edu/userfiles/D5012C7CAD86DD134D88E39E61B4ECA5A65FC1D7images/weiner%2C%20towne%2C%20rodman%2C%20braun%2C%20emd.jpg,200
http://cinema.usc.edu/summer/classes.cfm?s=m,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33695&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/directory/7CE480F1_BF15_B5EC_CD32D8F2C97800CC.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6443&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/directory/1941551A_B2E0_1CDF_B3394C039CE67CCA.jpg,200
http://cinema.usc.edu/images/directory/186E9FA1_E09C_08D0_BF10AE2EC0BD0678.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=40770&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/directory/C7C928BA_EAB6_8C35_FFB12B9A86CE9C03.jpg,200
http://cinema.usc.edu/directories/faculty.cfm?did=50&first&last&referer=%2Fdirectories%2Ffaculty.cfm&startRow=331&title,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6453&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/directory/21A05FB7_AB9A_0064_6DD8F78763E4A4AB.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6455&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/directory/479783BF_A7B9_59AF_55BB713B3C84B0F4.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=41118&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/directory/7CC2156B_E457_AC08_ED5457ED20D1D013.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=12478&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/directory/15F99CE4_A4E8_0C12_1AC2D9B14907DEE6.jpg,200
http://cinema.usc.edu/images/directory/305A5FD5_F001_7AA8_46ACF3E801F0BFCE.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=24597&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/faculty.cfm?did=50&first&last&referer=%2Fdirectories%2Ffaculty.cfm&startRow=91&title,200
http://cinema.usc.edu/directories/faculty.cfm?did=50&first&last&referer=%2Fdirectories%2Ffaculty.cfm&startRow=241&title,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=22550&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/faculty.cfm?did=50&first&last&referer=%2Fdirectories%2Ffaculty.cfm&startRow=211&title,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=38000&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6444&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=40765&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/directory/14D25568_F7BB_EC3E_7A26EBE907D2AE1B.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=12461&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=40910&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26578&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6746&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=28798&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/directory/18FD4631_942B_7FD3_DBA99A56A364F3AC.jpg,200
http://cinema.usc.edu/images/directory/FE69D986_A058_76D1_8CF684FEBDCFCA60.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33659&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/directory/17D2D73C_ADD3_971E_6157A9DD6AF504B7.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=15028&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=1&title,200
